,start_value,bottom_value,difference,percent_diff
2330,356966.67,334266.67,-22700.0,-0.063591371149581
2331,289533.33,277600.0,-11933.330000000016,-0.041215738443653505
2332,758666.67,736866.67,-21800.0,-0.02873462201786194
2333,145366.67,130833.33,-14533.340000000011,-0.09997711304799105
2334,276600.0,268500.0,-8100.0,-0.02928416485900217
2335,432300.0,404800.0,-27500.0,-0.06361323155216285
2336,351966.67,348600.0,-3366.6699999999837,-0.00956530912429857
2337,165866.67,158033.33,-7833.340000000026,-0.047226727346729905
2338,136900.0,135233.33,-1666.6700000000128,-0.012174360847333913
2339,327766.67,299333.33,-28433.339999999967,-0.08674872280332827
2340,165433.33,153166.67,-12266.659999999974,-0.07414866157865513
2341,178433.33,161500.0,-16933.329999999987,-0.09490003913506512
2342,179366.67,151766.67,-27600.0,-0.15387474161169407
2343,606766.67,583500.0,-23266.670000000042,-0.038345332976183484
2344,806266.67,777933.33,-28333.340000000084,-0.03514140054927495
2345,97066.67,99800.0,2733.3300000000017,0.028159305351672225
2346,807166.67,751933.33,-55233.340000000084,-0.06842866789829179
2347,121000.0,118233.33,-2766.6699999999983,-0.022865041322314036
2348,571366.67,552033.33,-19333.340000000084,-0.03383701047875278
2349,185066.67,184466.67,-600.0,-0.00324207486955917
2350,374200.0,342700.0,-31500.0,-0.08417958311063603
2351,309966.67,267333.33,-42633.33999999997,-0.13754169117602216
2352,91333.33,90900.0,-433.33000000000175,-0.004744489224251451
2353,109066.67,115966.67,6900.0,0.06326405674620854
2354,371200.0,342500.0,-28700.0,-0.07731681034482758
2355,195400.0,185900.0,-9500.0,-0.04861821903787104
2356,175366.67,176900.0,1533.3299999999872,0.008743565695807459
2357,328033.33,280033.33,-48000.0,-0.1463265943128401
2358,81000.0,76033.33,-4966.669999999998,-0.06131691358024689
2359,366966.67,353133.33,-13833.339999999967,-0.03769644801801746
2360,288233.33,285666.67,-2566.6600000000326,-0.008904799455358034
2361,169466.67,166800.0,-2666.670000000013,-0.015735660587418238
2362,352466.67,338200.0,-14266.669999999984,-0.040476649891463455
2363,166900.0,153766.67,-13133.329999999987,-0.07868981426003588
2364,52400.0,53900.0,1500.0,0.02862595419847328
2365,87566.67,85133.33,-2433.3399999999965,-0.02778842680668337
2366,94733.33,100733.33,6000.0,0.06333568132778611
2367,73400.0,65400.0,-8000.0,-0.10899182561307902
2369,80866.67,74500.0,-6366.669999999998,-0.07873045842001405
2370,184166.67,163366.67,-20800.0,-0.11294117442640407
2371,321900.0,290400.0,-31500.0,-0.097856477166822
2372,177700.0,170233.33,-7466.670000000013,-0.04201840180078792
2373,379533.33,358700.0,-20833.330000000016,-0.05489196429731222
2374,670000.0,634566.67,-35433.32999999996,-0.05288556716417904
2375,202366.67,181933.33,-20433.340000000026,-0.10097186458619903
2376,95866.67,96400.0,533.3300000000017,0.0055632473726270225
2377,187000.0,169100.0,-17900.0,-0.09572192513368984
2378,200433.33,198566.67,-1866.6599999999744,-0.009313121724814803
2379,140433.33,126733.33,-13699.999999999985,-0.09755518864360752
2380,129666.67,135600.0,5933.330000000002,0.04575832787253657
2382,133233.33,136366.67,3133.3400000000256,0.023517688854583354
2383,143500.0,132333.33,-11166.670000000013,-0.0778165156794426
2384,257700.0,216166.67,-41533.32999999999,-0.16116930539386878
2385,277533.33,268566.67,-8966.660000000033,-0.032308407786553174
2386,280633.33,256533.33,-24100.00000000003,-0.08587718358329008
2387,328366.67,315400.0,-12966.669999999984,-0.0394883865649336
2388,188100.0,180900.0,-7200.0,-0.03827751196172249
2389,236066.67,223433.33,-12633.340000000026,-0.0535159834295965
2390,288800.0,281900.0,-6900.0,-0.02389196675900277
2391,90933.33,98400.0,7466.669999999998,0.08211147661698959
2392,161933.33,156300.0,-5633.329999999987,-0.03478795872350669
2393,76200.0,69633.33,-6566.669999999998,-0.08617677165354329
2394,611133.33,582033.33,-29100.0,-0.047616450570614435
2395,143366.67,132033.33,-11333.340000000026,-0.07905142806204556
2396,180566.67,176900.0,-3666.670000000013,-0.0203064607659875
2397,295500.0,284966.67,-10533.330000000016,-0.03564578680203051
2398,332066.67,303866.67,-28200.0,-0.08492270543141231
2399,171900.0,160333.33,-11566.670000000013,-0.06728720186154749
2400,201466.67,195266.67,-6200.0,-0.030774321132125724
2401,212633.33,197300.0,-15333.329999999987,-0.0721116016948048
2402,196300.0,181900.0,-14400.0,-0.07335710646968925
2403,278766.67,270800.0,-7966.669999999984,-0.02857827300516229
2405,228666.67,227033.33,-1633.3400000000256,-0.007142886193252499
2406,106333.33,98666.67,-7666.6600000000035,-0.07210025304389511
2407,781066.67,722200.0,-58866.67000000004,-0.0753670234065935
2408,83800.0,82200.0,-1600.0,-0.01909307875894988
2409,319366.67,240033.33,-79333.34,-0.24840832639173024
2410,179333.33,173433.33,-5900.0,-0.03289962886430537
2411,214233.33,206800.0,-7433.329999999987,-0.0346973554488463
2412,154033.33,138066.67,-15966.659999999974,-0.10365717601508696
2413,391033.33,359900.0,-31133.330000000016,-0.07961809802760296
2414,497033.33,464400.0,-32633.330000000016,-0.06565622068041195
2415,122100.0,113566.67,-8533.330000000002,-0.0698880425880426
2416,499300.0,479300.0,-20000.0,-0.04005607850991388
2417,350100.0,330500.0,-19600.0,-0.05598400457012282
2418,176700.0,142233.33,-34466.67000000001,-0.1950575551782683
2419,227700.0,213366.67,-14333.329999999987,-0.0629483091787439
2420,202966.67,185766.67,-17200.0,-0.08474297775097753
2421,344900.0,319400.0,-25500.0,-0.0739344737605103
2422,112600.0,108300.0,-4300.0,-0.03818827708703375
2423,118700.0,96233.33,-22466.67,-0.1892727042965459
2424,175566.67,163966.67,-11600.0,-0.06607176635519714
2425,82500.0,78966.67,-3533.3300000000017,-0.04282824242424244
2426,290066.67,257766.67,-32299.99999999997,-0.11135371051075937
2427,88866.67,79833.33,-9033.339999999997,-0.10165048380905908
2428,381633.33,349933.33,-31700.0,-0.08306402378429578
2429,129633.33,130233.33,600.0,0.004628439306465397
2430,99900.0,91900.0,-8000.0,-0.08008008008008008
2431,145100.0,137000.0,-8100.0,-0.055823569951757405
2432,237233.33,247566.67,10333.340000000026,0.04355770751099783
2434,402433.33,381800.0,-20633.330000000016,-0.05127142426299535
2435,173166.67,169566.67,-3600.0,-0.020789220004057363
2436,384000.0,360500.0,-23500.0,-0.061197916666666664
2437,128666.67,121500.0,-7166.669999999998,-0.05569950632902832
2438,811266.67,792300.0,-18966.670000000042,-0.02337908199778507
2440,194466.67,184800.0,-9666.670000000013,-0.049708621019735735
2441,657233.33,639433.33,-17800.0,-0.027083227808912248
2442,91633.33,64666.67,-26966.660000000003,-0.29428877025422956
2443,281400.0,265366.67,-16033.330000000016,-0.05697700781805265
2444,160433.33,151466.67,-8966.659999999974,-0.0558902567190993
2445,367600.0,339166.67,-28433.330000000016,-0.07734855821545163
2446,177700.0,165000.0,-12700.0,-0.0714687675858188
2447,183866.67,174733.33,-9133.340000000026,-0.04967371193484945
2448,258666.67,245333.33,-13333.340000000026,-0.05154641686151534
2449,188866.67,169133.33,-19733.340000000026,-0.10448291379310083
2450,1290066.67,1201966.67,-88100.0,-0.06829104421401726
2451,299266.67,283533.33,-15733.339999999967,-0.052572977806048256
2452,256733.33,226433.33,-30300.0,-0.11802129470295111
2453,577266.67,565466.67,-11800.0,-0.02044115936920453
2454,1037833.33,998466.67,-39366.659999999916,-0.03793158194293097
2455,175233.33,148333.33,-26900.0,-0.15350960915939907
2456,154666.67,144766.67,-9900.0,-0.06400861931015907
2457,123466.67,119600.0,-3866.6699999999983,-0.031317520752766705
2458,160833.33,154700.0,-6133.329999999987,-0.038134695090874436
2459,295333.33,271033.33,-24300.0,-0.08227991063521344
2460,133500.0,132700.0,-800.0,-0.00599250936329588
2461,297000.0,284133.33,-12866.669999999984,-0.04332212121212116
2463,165266.67,156266.67,-9000.0,-0.05445744141876883
2464,192433.33,195633.33,3200.0,0.016629135919437658
2465,148400.0,141800.0,-6600.0,-0.0444743935309973
2466,83500.0,77533.33,-5966.669999999998,-0.07145712574850298
2467,204800.0,193466.67,-11333.329999999987,-0.055338525390624935
2468,77700.0,78466.67,766.6699999999983,0.009867052767052745
2469,155200.0,151366.67,-3833.329999999987,-0.02469929123711332
2470,440233.33,396533.33,-43700.0,-0.09926554175259741
2471,374700.0,339800.0,-34900.0,-0.09314117961035495
2472,169300.0,113966.67,-55333.33,-0.3268359716479622
2473,487300.0,454266.67,-33033.330000000016,-0.06778848758465014
2475,293266.67,275733.33,-17533.339999999967,-0.05978633712450163
2476,145866.67,144233.33,-1633.3400000000256,-0.011197486032964388
2477,359266.67,337066.67,-22200.0,-0.061792539786671555
2478,343166.67,333533.33,-9633.339999999967,-0.028071898707412255
2479,138033.33,133533.33,-4500.0,-0.032600821844984834
2480,196833.33,163566.67,-33266.659999999974,-0.16900928313309527
2481,219600.0,203066.67,-16533.329999999987,-0.07528838797814202
2482,114633.33,115166.67,533.3399999999965,0.0046525735577950715
2483,216433.33,201166.67,-15266.659999999974,-0.07053747220910926
2484,458700.0,432166.67,-26533.330000000016,-0.05784462611728802
2485,236633.33,221333.33,-15300.0,-0.06465699485359903
2486,216333.33,198566.67,-17766.659999999974,-0.08212631867683068
2487,151200.0,140900.0,-10300.0,-0.06812169312169312
2488,251600.0,244800.0,-6800.0,-0.02702702702702703
2490,504400.0,497666.67,-6733.330000000016,-0.013349187153053164
2491,701166.67,660166.67,-41000.0,-0.05847397167352521
2492,125300.0,121900.0,-3400.0,-0.02713487629688747
2493,149266.67,144700.0,-4566.670000000013,-0.03059403683354102
2494,120166.67,122633.33,2466.6600000000035,0.020526989721858846
2495,79633.33,80100.0,466.66999999999825,0.005860234653002684
2496,135700.0,132000.0,-3700.0,-0.027266028002947678
2497,80400.0,84633.33,4233.330000000002,0.052653358208955246
2498,164266.67,157966.67,-6300.0,-0.03835227194902045
2499,451566.67,401900.0,-49666.669999999984,-0.10998745766599644
2500,154333.33,142666.67,-11666.659999999974,-0.07559391091995472
2501,152366.67,141666.67,-10700.0,-0.07022533208870417
2502,895500.0,854000.0,-41500.0,-0.0463428252372976
2503,112166.67,110100.0,-2066.6699999999983,-0.018424992023031425
2504,204166.67,204300.0,133.3299999999872,0.0006530448872971636
2505,375100.0,354100.0,-21000.0,-0.05598507064782725
2506,190333.33,186500.0,-3833.329999999987,-0.020140087918390264
2507,293233.33,276300.0,-16933.330000000016,-0.05774694847956068
2508,139933.33,124866.67,-15066.659999999989,-0.10767027412268393
2509,381333.33,360133.33,-21200.0,-0.05559440608037068
2510,278033.33,172266.67,-105766.66,-0.3804100033618272
2511,225433.33,211933.33,-13500.0,-0.059884667453565986
2512,230666.67,201466.67,-29200.0,-0.12658959354639315
2513,205700.0,202833.33,-2866.670000000013,-0.01393616917841523
2514,129700.0,131500.0,1800.0,0.013878180416345412
2515,258166.67,249166.67,-9000.0,-0.03486120032458102
2516,172200.0,160100.0,-12100.0,-0.070267131242741
2517,165733.33,152600.0,-13133.329999999987,-0.07924374656564245
2518,180033.33,174766.67,-5266.659999999974,-0.02925380539259022
2519,223533.33,199566.67,-23966.659999999974,-0.10721738901308353
2520,88266.67,99000.0,10733.330000000002,0.12160116610267502
2522,358733.33,343866.67,-14866.660000000033,-0.041442092932931635
2523,337566.67,344500.0,6933.330000000016,0.02053914268254036
2524,123666.67,120566.67,-3100.0,-0.02506738476907319
2525,151466.67,150666.67,-800.0,-0.005281690024610694
2526,140733.33,131266.67,-9466.659999999974,-0.06726665246960316
2527,148900.0,138766.67,-10133.329999999987,-0.06805460040295491
2528,320566.67,306466.67,-14100.0,-0.04398461012805854
2529,130600.0,133166.67,2566.670000000013,0.019652909647779576
2530,127300.0,122733.33,-4566.669999999998,-0.03587329143754908
2531,286033.33,274733.33,-11300.0,-0.03950588555536517
2532,187500.0,187333.33,-166.6700000000128,-0.000888906666666735
2533,117200.0,107966.67,-9233.330000000002,-0.07878267918088738
2534,186000.0,180300.0,-5700.0,-0.03064516129032258
2535,100066.67,99266.67,-800.0,-0.007994669953541974
2536,294000.0,256266.67,-37733.32999999999,-0.12834465986394553
2537,1361500.0,1233933.33,-127566.66999999993,-0.09369568123393311
2538,201200.0,194466.67,-6733.329999999987,-0.03346585487077528
2539,188400.0,180733.33,-7666.670000000013,-0.04069357749469221
2540,453800.0,391933.33,-61866.669999999984,-0.13633025561921547
2541,422300.0,394933.33,-27366.669999999984,-0.06480385981529714
2542,265500.0,198900.0,-66600.0,-0.25084745762711863
2543,679066.67,655400.0,-23666.670000000042,-0.03485176205158183
2544,270900.0,251266.67,-19633.329999999987,-0.07247445551864151
2545,143800.0,145133.33,1333.3299999999872,0.00927211404728781
2546,135366.67,136600.0,1233.3299999999872,0.009111031541220501
2547,135333.33,126633.33,-8699.999999999985,-0.0642857158691062
2548,228700.0,197433.33,-31266.670000000013,-0.13671477918670755
2549,100733.33,100966.67,233.3399999999965,0.0023164130481936464
2550,403133.33,379566.67,-23566.660000000033,-0.05845872381725428
2551,115700.0,110266.67,-5433.330000000002,-0.04696050129645637
2553,462133.33,435466.67,-26666.660000000033,-0.057703390491224756
2554,386300.0,350233.33,-36066.669999999984,-0.09336440590214855
2555,373666.67,349633.33,-24033.339999999967,-0.06431759086246565
2556,472000.0,428800.0,-43200.0,-0.09152542372881356
2557,162966.67,158200.0,-4766.670000000013,-0.029249355098192854
2560,456000.0,429833.33,-26166.669999999984,-0.057383048245614
2561,326933.33,291466.67,-35466.66000000003,-0.10848285184015968
2562,81100.0,57900.0,-23200.0,-0.28606658446362515
2563,326800.0,262200.0,-64600.0,-0.19767441860465115
2564,214333.33,210666.67,-3666.6599999999744,-0.01710727864863563
2565,198166.67,197966.67,-200.0,-0.0010092514548485877
2566,123533.33,122533.33,-1000.0,-0.008094981330139809
2567,408900.0,394466.67,-14433.330000000016,-0.0352979457079971
2569,218466.67,210200.0,-8266.670000000013,-0.03783950201648614
2570,190033.33,182566.67,-7466.659999999974,-0.03929131800195247
2571,121733.33,122333.33,600.0,0.004928806268587247
2572,159066.67,156566.67,-2500.0,-0.015716680307697392
2573,100966.67,104333.33,3366.6600000000035,0.03334427093614163
2574,851466.67,763600.0,-87866.67000000004,-0.10319449145320043
2575,73033.33,63266.67,-9766.660000000003,-0.1337288057384211
2576,241733.33,187900.0,-53833.32999999999,-0.22269717626443977
2577,111666.67,112766.67,1100.0,0.009850745974604598
2578,229400.0,213966.67,-15433.329999999987,-0.06727693984306882
2579,218266.67,208766.67,-9500.0,-0.04352473971403879
2580,122133.33,110766.67,-11366.660000000003,-0.09306763354442234
2581,189866.67,156366.67,-33500.0,-0.17643960364396763
2582,169966.67,166800.0,-3166.670000000013,-0.018631123384367138
2583,80633.33,91333.33,10700.0,0.13269946807356214
2584,320166.67,314666.67,-5500.0,-0.017178552658213924
2585,658366.67,550466.67,-107900.0,-0.16389043509751183
2586,195966.67,181566.67,-14400.0,-0.07348188342435986
2587,464233.33,432533.33,-31700.0,-0.06828462747386103
2588,110733.33,88900.0,-21833.33,-0.19717035512252726
2589,335233.33,246633.33,-88600.00000000003,-0.2642935295246449
2590,126700.0,109933.33,-16766.67,-0.13233362273086027
2591,172866.67,194633.33,21766.659999999974,0.12591588650374289
2592,355733.33,310966.67,-44766.66000000003,-0.12584331077439392
2593,88233.33,96633.33,8400.0,0.09520211919917337
2594,140333.33,140600.0,266.6700000000128,0.0019002613277972727
2595,240633.33,221333.33,-19300.0,-0.0802050156559775
2596,354600.0,319800.0,-34800.0,-0.09813874788494077
2597,279666.67,270700.0,-8966.669999999984,-0.032061990082693746
2598,164000.0,163433.33,-566.6700000000128,-0.0034553048780488586
2599,257800.0,252800.0,-5000.0,-0.019394879751745538
2600,571600.0,489533.33,-82066.66999999998,-0.14357360041987402
2601,121166.67,118033.33,-3133.3399999999965,-0.025859751695742703
2602,65166.67,63566.67,-1600.0,-0.02455242841164049
2603,290000.0,271466.67,-18533.330000000016,-0.06390803448275868
2606,175266.67,164566.67,-10700.0,-0.061049827671171016
2607,254300.0,229933.33,-24366.670000000013,-0.09581860007864731
2609,221700.0,201900.0,-19800.0,-0.08930987821380243
2610,154600.0,152900.0,-1700.0,-0.010996119016817595
2611,127700.0,115066.67,-12633.330000000002,-0.09892975724353956
2613,178900.0,172433.33,-6466.670000000013,-0.036146841811067705
2614,281233.33,272566.67,-8666.660000000033,-0.030816617646279805
2616,262066.67,246666.67,-15400.0,-0.0587636726181166
2617,99800.0,100933.33,1133.3300000000017,0.011356012024048113
2618,181833.33,165500.0,-16333.329999999987,-0.08982583116087677
2619,201466.67,181266.67,-20200.0,-0.10026472368853864
